Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1242368,-,-,-,40.69,-74.06,-5,12,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,GHI
2010,1,1,0,0,0
2010,1,1,0,30,0
2010,1,1,1,0,0
2010,1,1,1,30,0
2010,1,1,2,0,0
2010,1,1,2,30,0
2010,1,1,3,0,0
2010,1,1,3,30,0
2010,1,1,4,0,0
2010,1,1,4,30,0
2010,1,1,5,0,0
2010,1,1,5,30,0
2010,1,1,6,0,0
2010,1,1,6,30,0
2010,1,1,7,0,0
2010,1,1,7,30,0
2010,1,1,8,0,35
2010,1,1,8,30,77
2010,1,1,9,0,102
2010,1,1,9,30,106
2010,1,1,10,0,110
2010,1,1,10,30,181
2010,1,1,11,0,198
2010,1,1,11,30,328
2010,1,1,12,0,352
2010,1,1,12,30,302
2010,1,1,13,0,268
2010,1,1,13,30,279
2010,1,1,14,0,246
2010,1,1,14,30,201
2010,1,1,15,0,156
2010,1,1,15,30,100
2010,1,1,16,0,46
2010,1,1,16,30,0
2010,1,1,17,0,0
2010,1,1,17,30,0
2010,1,1,18,0,0
2010,1,1,18,30,0
2010,1,1,19,0,0
2010,1,1,19,30,0
2010,1,1,20,0,0
2010,1,1,20,30,0
2010,1,1,21,0,0
2010,1,1,21,30,0
2010,1,1,22,0,0
2010,1,1,22,30,0
2010,1,1,23,0,0
2010,1,1,23,30,0
2010,1,2,0,0,0
2010,1,2,0,30,0
2010,1,2,1,0,0
2010,1,2,1,30,0
2010,1,2,2,0,0
2010,1,2,2,30,0
2010,1,2,3,0,0
2010,1,2,3,30,0
2010,1,2,4,0,0
2010,1,2,4,30,0
2010,1,2,5,0,0
2010,1,2,5,30,0
2010,1,2,6,0,0
2010,1,2,6,30,0
2010,1,2,7,0,0
2010,1,2,7,30,0
2010,1,2,8,0,61
2010,1,2,8,30,133
2010,1,2,9,0,208
2010,1,2,9,30,278
2010,1,2,10,0,300
2010,1,2,10,30,304
2010,1,2,11,0,312
2010,1,2,11,30,304
2010,1,2,12,0,257
2010,1,2,12,30,235
2010,1,2,13,0,278
2010,1,2,13,30,248
2010,1,2,14,0,339
2010,1,2,14,30,186
2010,1,2,15,0,127
2010,1,2,15,30,82
2010,1,2,16,0,39
2010,1,2,16,30,0
2010,1,2,17,0,0
2010,1,2,17,30,0
2010,1,2,18,0,0
2010,1,2,18,30,0
2010,1,2,19,0,0
2010,1,2,19,30,0
2010,1,2,20,0,0
2010,1,2,20,30,0
2010,1,2,21,0,0
2010,1,2,21,30,0
2010,1,2,22,0,0
2010,1,2,22,30,0
2010,1,2,23,0,0
2010,1,2,23,30,0
2010,1,3,0,0,0
2010,1,3,0,30,0
2010,1,3,1,0,0
2010,1,3,1,30,0
2010,1,3,2,0,0
2010,1,3,2,30,0
2010,1,3,3,0,0
2010,1,3,3,30,0
2010,1,3,4,0,0
2010,1,3,4,30,0
2010,1,3,5,0,0
2010,1,3,5,30,0
2010,1,3,6,0,0
2010,1,3,6,30,0
2010,1,3,7,0,0
2010,1,3,7,30,0
2010,1,3,8,0,34
2010,1,3,8,30,72
2010,1,3,9,0,121
2010,1,3,9,30,83
2010,1,3,10,0,231
2010,1,3,10,30,262
2010,1,3,11,0,285
2010,1,3,11,30,325
2010,1,3,12,0,385
2010,1,3,12,30,355
2010,1,3,13,0,284
2010,1,3,13,30,205
2010,1,3,14,0,106
2010,1,3,14,30,145
2010,1,3,15,0,38
2010,1,3,15,30,69
2010,1,3,16,0,34
2010,1,3,16,30,6
2010,1,3,17,0,0
2010,1,3,17,30,0
2010,1,3,18,0,0
2010,1,3,18,30,0
2010,1,3,19,0,0
2010,1,3,19,30,0
2010,1,3,20,0,0
2010,1,3,20,30,0
2010,1,3,21,0,0
2010,1,3,21,30,0
2010,1,3,22,0,0
2010,1,3,22,30,0
2010,1,3,23,0,0
2010,1,3,23,30,0
2010,1,4,0,0,0
2010,1,4,0,30,0
2010,1,4,1,0,0
2010,1,4,1,30,0
2010,1,4,2,0,0
2010,1,4,2,30,0
2010,1,4,3,0,0
2010,1,4,3,30,0
2010,1,4,4,0,0
2010,1,4,4,30,0
2010,1,4,5,0,0
2010,1,4,5,30,0
2010,1,4,6,0,0
2010,1,4,6,30,0
2010,1,4,7,0,0
2010,1,4,7,30,0
2010,1,4,8,0,44
2010,1,4,8,30,91
2010,1,4,9,0,217
2010,1,4,9,30,195
2010,1,4,10,0,196
2010,1,4,10,30,281
2010,1,4,11,0,273
2010,1,4,11,30,453
2010,1,4,12,0,332
2010,1,4,12,30,328
2010,1,4,13,0,425
2010,1,4,13,30,391
2010,1,4,14,0,343
2010,1,4,14,30,284
2010,1,4,15,0,145
2010,1,4,15,30,133
2010,1,4,16,0,67
2010,1,4,16,30,13
2010,1,4,17,0,0
2010,1,4,17,30,0
2010,1,4,18,0,0
2010,1,4,18,30,0
2010,1,4,19,0,0
2010,1,4,19,30,0
2010,1,4,20,0,0
2010,1,4,20,30,0
2010,1,4,21,0,0
2010,1,4,21,30,0
2010,1,4,22,0,0
2010,1,4,22,30,0
2010,1,4,23,0,0
2010,1,4,23,30,0
2010,1,5,0,0,0
2010,1,5,0,30,0
2010,1,5,1,0,0
2010,1,5,1,30,0
2010,1,5,2,0,0
2010,1,5,2,30,0
2010,1,5,3,0,0
2010,1,5,3,30,0
2010,1,5,4,0,0
2010,1,5,4,30,0
2010,1,5,5,0,0
2010,1,5,5,30,0
2010,1,5,6,0,0
2010,1,5,6,30,0
2010,1,5,7,0,0
2010,1,5,7,30,0
2010,1,5,8,0,71
2010,1,5,8,30,147
2010,1,5,9,0,223
2010,1,5,9,30,294
2010,1,5,10,0,354
2010,1,5,10,30,404
2010,1,5,11,0,439
2010,1,5,11,30,462
2010,1,5,12,0,469
2010,1,5,12,30,463
2010,1,5,13,0,441
2010,1,5,13,30,406
2010,1,5,14,0,358
2010,1,5,14,30,298
2010,1,5,15,0,229
2010,1,5,15,30,154
2010,1,5,16,0,78
2010,1,5,16,30,16
2010,1,5,17,0,0
2010,1,5,17,30,0
2010,1,5,18,0,0
2010,1,5,18,30,0
2010,1,5,19,0,0
2010,1,5,19,30,0
2010,1,5,20,0,0
2010,1,5,20,30,0
2010,1,5,21,0,0
2010,1,5,21,30,0
2010,1,5,22,0,0
2010,1,5,22,30,0
2010,1,5,23,0,0
2010,1,5,23,30,0
2010,1,6,0,0,0
2010,1,6,0,30,0
2010,1,6,1,0,0
2010,1,6,1,30,0
2010,1,6,2,0,0
2010,1,6,2,30,0
2010,1,6,3,0,0
2010,1,6,3,30,0
2010,1,6,4,0,0
2010,1,6,4,30,0
2010,1,6,5,0,0
2010,1,6,5,30,0
2010,1,6,6,0,0
2010,1,6,6,30,0
2010,1,6,7,0,0
2010,1,6,7,30,0
2010,1,6,8,0,68
2010,1,6,8,30,144
2010,1,6,9,0,221
2010,1,6,9,30,292
2010,1,6,10,0,355
2010,1,6,10,30,405
2010,1,6,11,0,442
2010,1,6,11,30,465
2010,1,6,12,0,473
2010,1,6,12,30,467
2010,1,6,13,0,447
2010,1,6,13,30,412
2010,1,6,14,0,364
2010,1,6,14,30,304
2010,1,6,15,0,234
2010,1,6,15,30,158
2010,1,6,16,0,82
2010,1,6,16,30,17
2010,1,6,17,0,0
2010,1,6,17,30,0
2010,1,6,18,0,0
2010,1,6,18,30,0
2010,1,6,19,0,0
2010,1,6,19,30,0
2010,1,6,20,0,0
2010,1,6,20,30,0
2010,1,6,21,0,0
2010,1,6,21,30,0
2010,1,6,22,0,0
2010,1,6,22,30,0
2010,1,6,23,0,0
2010,1,6,23,30,0
2010,1,7,0,0,0
2010,1,7,0,30,0
2010,1,7,1,0,0
2010,1,7,1,30,0
2010,1,7,2,0,0
2010,1,7,2,30,0
2010,1,7,3,0,0
2010,1,7,3,30,0
2010,1,7,4,0,0
2010,1,7,4,30,0
2010,1,7,5,0,0
2010,1,7,5,30,0
2010,1,7,6,0,0
2010,1,7,6,30,0
2010,1,7,7,0,0
2010,1,7,7,30,0
2010,1,7,8,0,69
2010,1,7,8,30,144
2010,1,7,9,0,220
2010,1,7,9,30,214
2010,1,7,10,0,350
2010,1,7,10,30,400
2010,1,7,11,0,437
2010,1,7,11,30,460
2010,1,7,12,0,365
2010,1,7,12,30,461
2010,1,7,13,0,441
2010,1,7,13,30,406
2010,1,7,14,0,358
2010,1,7,14,30,299
2010,1,7,15,0,230
2010,1,7,15,30,156
2010,1,7,16,0,80
2010,1,7,16,30,18
2010,1,7,17,0,0
2010,1,7,17,30,0
2010,1,7,18,0,0
2010,1,7,18,30,0
2010,1,7,19,0,0
2010,1,7,19,30,0
2010,1,7,20,0,0
2010,1,7,20,30,0
2010,1,7,21,0,0
2010,1,7,21,30,0
2010,1,7,22,0,0
2010,1,7,22,30,0
2010,1,7,23,0,0
2010,1,7,23,30,0
2010,1,8,0,0,0
2010,1,8,0,30,0
2010,1,8,1,0,0
2010,1,8,1,30,0
2010,1,8,2,0,0
2010,1,8,2,30,0
2010,1,8,3,0,0
2010,1,8,3,30,0
2010,1,8,4,0,0
2010,1,8,4,30,0
2010,1,8,5,0,0
2010,1,8,5,30,0
2010,1,8,6,0,0
2010,1,8,6,30,0
2010,1,8,7,0,0
2010,1,8,7,30,0
2010,1,8,8,0,21
2010,1,8,8,30,48
2010,1,8,9,0,76
2010,1,8,9,30,135
2010,1,8,10,0,191
2010,1,8,10,30,184
2010,1,8,11,0,241
2010,1,8,11,30,49
2010,1,8,12,0,50
2010,1,8,12,30,128
2010,1,8,13,0,100
2010,1,8,13,30,180
2010,1,8,14,0,159
2010,1,8,14,30,181
2010,1,8,15,0,235
2010,1,8,15,30,158
2010,1,8,16,0,83
2010,1,8,16,30,19
2010,1,8,17,0,0
2010,1,8,17,30,0
2010,1,8,18,0,0
2010,1,8,18,30,0
2010,1,8,19,0,0
2010,1,8,19,30,0
2010,1,8,20,0,0
2010,1,8,20,30,0
2010,1,8,21,0,0
2010,1,8,21,30,0
2010,1,8,22,0,0
2010,1,8,22,30,0
2010,1,8,23,0,0
2010,1,8,23,30,0
2010,1,9,0,0,0
2010,1,9,0,30,0
2010,1,9,1,0,0
2010,1,9,1,30,0
2010,1,9,2,0,0
2010,1,9,2,30,0
2010,1,9,3,0,0
2010,1,9,3,30,0
2010,1,9,4,0,0
2010,1,9,4,30,0
2010,1,9,5,0,0
2010,1,9,5,30,0
2010,1,9,6,0,0
2010,1,9,6,30,0
2010,1,9,7,0,0
2010,1,9,7,30,0
2010,1,9,8,0,76
2010,1,9,8,30,157
2010,1,9,9,0,239
2010,1,9,9,30,314
2010,1,9,10,0,381
2010,1,9,10,30,435
2010,1,9,11,0,476
2010,1,9,11,30,501
2010,1,9,12,0,512
2010,1,9,12,30,506
2010,1,9,13,0,484
2010,1,9,13,30,448
2010,1,9,14,0,398
2010,1,9,14,30,335
2010,1,9,15,0,261
2010,1,9,15,30,181
2010,1,9,16,0,97
2010,1,9,16,30,25
2010,1,9,17,0,0
2010,1,9,17,30,0
2010,1,9,18,0,0
2010,1,9,18,30,0
2010,1,9,19,0,0
2010,1,9,19,30,0
2010,1,9,20,0,0
2010,1,9,20,30,0
2010,1,9,21,0,0
2010,1,9,21,30,0
2010,1,9,22,0,0
2010,1,9,22,30,0
2010,1,9,23,0,0
2010,1,9,23,30,0
2010,1,10,0,0,0
2010,1,10,0,30,0
2010,1,10,1,0,0
2010,1,10,1,30,0
2010,1,10,2,0,0
2010,1,10,2,30,0
2010,1,10,3,0,0
2010,1,10,3,30,0
2010,1,10,4,0,0
2010,1,10,4,30,0
2010,1,10,5,0,0
2010,1,10,5,30,0
2010,1,10,6,0,0
2010,1,10,6,30,0
2010,1,10,7,0,0
2010,1,10,7,30,0
2010,1,10,8,0,77
2010,1,10,8,30,156
2010,1,10,9,0,235
2010,1,10,9,30,307
2010,1,10,10,0,369
2010,1,10,10,30,421
2010,1,10,11,0,459
2010,1,10,11,30,482
2010,1,10,12,0,491
2010,1,10,12,30,485
2010,1,10,13,0,464
2010,1,10,13,30,429
2010,1,10,14,0,381
2010,1,10,14,30,321
2010,1,10,15,0,251
2010,1,10,15,30,174
2010,1,10,16,0,95
2010,1,10,16,30,25
2010,1,10,17,0,0
2010,1,10,17,30,0
2010,1,10,18,0,0
2010,1,10,18,30,0
2010,1,10,19,0,0
2010,1,10,19,30,0
2010,1,10,20,0,0
2010,1,10,20,30,0
2010,1,10,21,0,0
2010,1,10,21,30,0
2010,1,10,22,0,0
2010,1,10,22,30,0
2010,1,10,23,0,0
2010,1,10,23,30,0
2010,1,11,0,0,0
2010,1,11,0,30,0
2010,1,11,1,0,0
2010,1,11,1,30,0
2010,1,11,2,0,0
2010,1,11,2,30,0
2010,1,11,3,0,0
2010,1,11,3,30,0
2010,1,11,4,0,0
2010,1,11,4,30,0
2010,1,11,5,0,0
2010,1,11,5,30,0
2010,1,11,6,0,0
2010,1,11,6,30,0
2010,1,11,7,0,0
2010,1,11,7,30,0
2010,1,11,8,0,72
2010,1,11,8,30,149
2010,1,11,9,0,227
2010,1,11,9,30,298
2010,1,11,10,0,363
2010,1,11,10,30,316
2010,1,11,11,0,335
2010,1,11,11,30,373
2010,1,11,12,0,343
2010,1,11,12,30,307
2010,1,11,13,0,212
2010,1,11,13,30,202
2010,1,11,14,0,177
2010,1,11,14,30,239
2010,1,11,15,0,127
2010,1,11,15,30,99
2010,1,11,16,0,54
2010,1,11,16,30,14
2010,1,11,17,0,0
2010,1,11,17,30,0
2010,1,11,18,0,0
2010,1,11,18,30,0
2010,1,11,19,0,0
2010,1,11,19,30,0
2010,1,11,20,0,0
2010,1,11,20,30,0
2010,1,11,21,0,0
2010,1,11,21,30,0
2010,1,11,22,0,0
2010,1,11,22,30,0
2010,1,11,23,0,0
2010,1,11,23,30,0
2010,1,12,0,0,0
2010,1,12,0,30,0
2010,1,12,1,0,0
2010,1,12,1,30,0
2010,1,12,2,0,0
2010,1,12,2,30,0
2010,1,12,3,0,0
2010,1,12,3,30,0
2010,1,12,4,0,0
2010,1,12,4,30,0
2010,1,12,5,0,0
2010,1,12,5,30,0
2010,1,12,6,0,0
2010,1,12,6,30,0
2010,1,12,7,0,0
2010,1,12,7,30,0
2010,1,12,8,0,28
2010,1,12,8,30,59
2010,1,12,9,0,209
2010,1,12,9,30,277
2010,1,12,10,0,342
2010,1,12,10,30,393
2010,1,12,11,0,431
2010,1,12,11,30,456
2010,1,12,12,0,467
2010,1,12,12,30,463
2010,1,12,13,0,449
2010,1,12,13,30,416
2010,1,12,14,0,373
2010,1,12,14,30,315
2010,1,12,15,0,250
2010,1,12,15,30,174
2010,1,12,16,0,96
2010,1,12,16,30,28
2010,1,12,17,0,0
2010,1,12,17,30,0
2010,1,12,18,0,0
2010,1,12,18,30,0
2010,1,12,19,0,0
2010,1,12,19,30,0
2010,1,12,20,0,0
2010,1,12,20,30,0
2010,1,12,21,0,0
2010,1,12,21,30,0
2010,1,12,22,0,0
2010,1,12,22,30,0
2010,1,12,23,0,0
2010,1,12,23,30,0
2010,1,13,0,0,0
2010,1,13,0,30,0
2010,1,13,1,0,0
2010,1,13,1,30,0
2010,1,13,2,0,0
2010,1,13,2,30,0
2010,1,13,3,0,0
2010,1,13,3,30,0
2010,1,13,4,0,0
2010,1,13,4,30,0
2010,1,13,5,0,0
2010,1,13,5,30,0
2010,1,13,6,0,0
2010,1,13,6,30,0
2010,1,13,7,0,0
2010,1,13,7,30,9
2010,1,13,8,0,54
2010,1,13,8,30,93
2010,1,13,9,0,156
2010,1,13,9,30,207
2010,1,13,10,0,247
2010,1,13,10,30,227
2010,1,13,11,0,234
2010,1,13,11,30,249
2010,1,13,12,0,162
2010,1,13,12,30,222
2010,1,13,13,0,122
2010,1,13,13,30,190
2010,1,13,14,0,265
2010,1,13,14,30,224
2010,1,13,15,0,161
2010,1,13,15,30,113
2010,1,13,16,0,63
2010,1,13,16,30,19
2010,1,13,17,0,0
2010,1,13,17,30,0
2010,1,13,18,0,0
2010,1,13,18,30,0
2010,1,13,19,0,0
2010,1,13,19,30,0
2010,1,13,20,0,0
2010,1,13,20,30,0
2010,1,13,21,0,0
2010,1,13,21,30,0
2010,1,13,22,0,0
2010,1,13,22,30,0
2010,1,13,23,0,0
2010,1,13,23,30,0
2010,1,14,0,0,0
2010,1,14,0,30,0
2010,1,14,1,0,0
2010,1,14,1,30,0
2010,1,14,2,0,0
2010,1,14,2,30,0
2010,1,14,3,0,0
2010,1,14,3,30,0
2010,1,14,4,0,0
2010,1,14,4,30,0
2010,1,14,5,0,0
2010,1,14,5,30,0
2010,1,14,6,0,0
2010,1,14,6,30,0
2010,1,14,7,0,0
2010,1,14,7,30,11
2010,1,14,8,0,68
2010,1,14,8,30,141
2010,1,14,9,0,216
2010,1,14,9,30,286
2010,1,14,10,0,349
2010,1,14,10,30,399
2010,1,14,11,0,437
2010,1,14,11,30,461
2010,1,14,12,0,471
2010,1,14,12,30,466
2010,1,14,13,0,447
2010,1,14,13,30,413
2010,1,14,14,0,367
2010,1,14,14,30,310
2010,1,14,15,0,242
2010,1,14,15,30,169
2010,1,14,16,0,95
2010,1,14,16,30,29
2010,1,14,17,0,0
2010,1,14,17,30,0
2010,1,14,18,0,0
2010,1,14,18,30,0
2010,1,14,19,0,0
2010,1,14,19,30,0
2010,1,14,20,0,0
2010,1,14,20,30,0
2010,1,14,21,0,0
2010,1,14,21,30,0
2010,1,14,22,0,0
2010,1,14,22,30,0
2010,1,14,23,0,0
2010,1,14,23,30,0
2010,1,15,0,0,0
2010,1,15,0,30,0
2010,1,15,1,0,0
2010,1,15,1,30,0
2010,1,15,2,0,0
2010,1,15,2,30,0
2010,1,15,3,0,0
2010,1,15,3,30,0
2010,1,15,4,0,0
2010,1,15,4,30,0
2010,1,15,5,0,0
2010,1,15,5,30,0
2010,1,15,6,0,0
2010,1,15,6,30,0
2010,1,15,7,0,0
2010,1,15,7,30,9
2010,1,15,8,0,56
2010,1,15,8,30,13
2010,1,15,9,0,5
2010,1,15,9,30,49
2010,1,15,10,0,21
2010,1,15,10,30,10
2010,1,15,11,0,15
2010,1,15,11,30,111
2010,1,15,12,0,108
2010,1,15,12,30,360
2010,1,15,13,0,335
2010,1,15,13,30,339
2010,1,15,14,0,361
2010,1,15,14,30,264
2010,1,15,15,0,163
2010,1,15,15,30,76
2010,1,15,16,0,43
2010,1,15,16,30,30
2010,1,15,17,0,0
2010,1,15,17,30,0
2010,1,15,18,0,0
2010,1,15,18,30,0
2010,1,15,19,0,0
2010,1,15,19,30,0
2010,1,15,20,0,0
2010,1,15,20,30,0
2010,1,15,21,0,0
2010,1,15,21,30,0
2010,1,15,22,0,0
2010,1,15,22,30,0
2010,1,15,23,0,0
2010,1,15,23,30,0
2010,1,16,0,0,0
2010,1,16,0,30,0
2010,1,16,1,0,0
2010,1,16,1,30,0
2010,1,16,2,0,0
2010,1,16,2,30,0
2010,1,16,3,0,0
2010,1,16,3,30,0
2010,1,16,4,0,0
2010,1,16,4,30,0
2010,1,16,5,0,0
2010,1,16,5,30,0
2010,1,16,6,0,0
2010,1,16,6,30,0
2010,1,16,7,0,0
2010,1,16,7,30,14
2010,1,16,8,0,78
2010,1,16,8,30,157
2010,1,16,9,0,235
2010,1,16,9,30,309
2010,1,16,10,0,371
2010,1,16,10,30,424
2010,1,16,11,0,464
2010,1,16,11,30,425
2010,1,16,12,0,497
2010,1,16,12,30,410
2010,1,16,13,0,470
2010,1,16,13,30,436
2010,1,16,14,0,389
2010,1,16,14,30,330
2010,1,16,15,0,180
2010,1,16,15,30,185
2010,1,16,16,0,98
2010,1,16,16,30,31
2010,1,16,17,0,0
2010,1,16,17,30,0
2010,1,16,18,0,0
2010,1,16,18,30,0
2010,1,16,19,0,0
2010,1,16,19,30,0
2010,1,16,20,0,0
2010,1,16,20,30,0
2010,1,16,21,0,0
2010,1,16,21,30,0
2010,1,16,22,0,0
2010,1,16,22,30,0
2010,1,16,23,0,0
2010,1,16,23,30,0
2010,1,17,0,0,0
2010,1,17,0,30,0
2010,1,17,1,0,0
2010,1,17,1,30,0
2010,1,17,2,0,0
2010,1,17,2,30,0
2010,1,17,3,0,0
2010,1,17,3,30,0
2010,1,17,4,0,0
2010,1,17,4,30,0
2010,1,17,5,0,0
2010,1,17,5,30,0
2010,1,17,6,0,0
2010,1,17,6,30,0
2010,1,17,7,0,0
2010,1,17,7,30,5
2010,1,17,8,0,31
2010,1,17,8,30,44
2010,1,17,9,0,47
2010,1,17,9,30,48
2010,1,17,10,0,92
2010,1,17,10,30,18
2010,1,17,11,0,42
2010,1,17,11,30,33
2010,1,17,12,0,16
2010,1,17,12,30,25
2010,1,17,13,0,45
2010,1,17,13,30,21
2010,1,17,14,0,12
2010,1,17,14,30,10
2010,1,17,15,0,4
2010,1,17,15,30,5
2010,1,17,16,0,93
2010,1,17,16,30,31
2010,1,17,17,0,0
2010,1,17,17,30,0
2010,1,17,18,0,0
2010,1,17,18,30,0
2010,1,17,19,0,0
2010,1,17,19,30,0
2010,1,17,20,0,0
2010,1,17,20,30,0
2010,1,17,21,0,0
2010,1,17,21,30,0
2010,1,17,22,0,0
2010,1,17,22,30,0
2010,1,17,23,0,0
2010,1,17,23,30,0
2010,1,18,0,0,0
2010,1,18,0,30,0
2010,1,18,1,0,0
2010,1,18,1,30,0
2010,1,18,2,0,0
2010,1,18,2,30,0
2010,1,18,3,0,0
2010,1,18,3,30,0
2010,1,18,4,0,0
2010,1,18,4,30,0
2010,1,18,5,0,0
2010,1,18,5,30,0
2010,1,18,6,0,0
2010,1,18,6,30,0
2010,1,18,7,0,0
2010,1,18,7,30,14
2010,1,18,8,0,76
2010,1,18,8,30,89
2010,1,18,9,0,229
2010,1,18,9,30,216
2010,1,18,10,0,210
2010,1,18,10,30,220
2010,1,18,11,0,458
2010,1,18,11,30,484
2010,1,18,12,0,493
2010,1,18,12,30,490
2010,1,18,13,0,473
2010,1,18,13,30,441
2010,1,18,14,0,394
2010,1,18,14,30,336
2010,1,18,15,0,268
2010,1,18,15,30,192
2010,1,18,16,0,114
2010,1,18,16,30,42
2010,1,18,17,0,0
2010,1,18,17,30,0
2010,1,18,18,0,0
2010,1,18,18,30,0
2010,1,18,19,0,0
2010,1,18,19,30,0
2010,1,18,20,0,0
2010,1,18,20,30,0
2010,1,18,21,0,0
2010,1,18,21,30,0
2010,1,18,22,0,0
2010,1,18,22,30,0
2010,1,18,23,0,0
2010,1,18,23,30,0
2010,1,19,0,0,0
2010,1,19,0,30,0
2010,1,19,1,0,0
2010,1,19,1,30,0
2010,1,19,2,0,0
2010,1,19,2,30,0
2010,1,19,3,0,0
2010,1,19,3,30,0
2010,1,19,4,0,0
2010,1,19,4,30,0
2010,1,19,5,0,0
2010,1,19,5,30,0
2010,1,19,6,0,0
2010,1,19,6,30,0
2010,1,19,7,0,0
2010,1,19,7,30,3
2010,1,19,8,0,16
2010,1,19,8,30,97
2010,1,19,9,0,151
2010,1,19,9,30,215
2010,1,19,10,0,154
2010,1,19,10,30,113
2010,1,19,11,0,183
2010,1,19,11,30,96
2010,1,19,12,0,189
2010,1,19,12,30,129
2010,1,19,13,0,53
2010,1,19,13,30,31
2010,1,19,14,0,61
2010,1,19,14,30,85
2010,1,19,15,0,116
2010,1,19,15,30,39
2010,1,19,16,0,97
2010,1,19,16,30,32
2010,1,19,17,0,0
2010,1,19,17,30,0
2010,1,19,18,0,0
2010,1,19,18,30,0
2010,1,19,19,0,0
2010,1,19,19,30,0
2010,1,19,20,0,0
2010,1,19,20,30,0
2010,1,19,21,0,0
2010,1,19,21,30,0
2010,1,19,22,0,0
2010,1,19,22,30,0
2010,1,19,23,0,0
2010,1,19,23,30,0
2010,1,20,0,0,0
2010,1,20,0,30,0
2010,1,20,1,0,0
2010,1,20,1,30,0
2010,1,20,2,0,0
2010,1,20,2,30,0
2010,1,20,3,0,0
2010,1,20,3,30,0
2010,1,20,4,0,0
2010,1,20,4,30,0
2010,1,20,5,0,0
2010,1,20,5,30,0
2010,1,20,6,0,0
2010,1,20,6,30,0
2010,1,20,7,0,0
2010,1,20,7,30,16
2010,1,20,8,0,80
2010,1,20,8,30,158
2010,1,20,9,0,237
2010,1,20,9,30,310
2010,1,20,10,0,378
2010,1,20,10,30,431
2010,1,20,11,0,469
2010,1,20,11,30,495
2010,1,20,12,0,504
2010,1,20,12,30,500
2010,1,20,13,0,482
2010,1,20,13,30,449
2010,1,20,14,0,401
2010,1,20,14,30,342
2010,1,20,15,0,274
2010,1,20,15,30,198
2010,1,20,16,0,120
2010,1,20,16,30,45
2010,1,20,17,0,0
2010,1,20,17,30,0
2010,1,20,18,0,0
2010,1,20,18,30,0
2010,1,20,19,0,0
2010,1,20,19,30,0
2010,1,20,20,0,0
2010,1,20,20,30,0
2010,1,20,21,0,0
2010,1,20,21,30,0
2010,1,20,22,0,0
2010,1,20,22,30,0
2010,1,20,23,0,0
2010,1,20,23,30,0
2010,1,21,0,0,0
2010,1,21,0,30,0
2010,1,21,1,0,0
2010,1,21,1,30,0
2010,1,21,2,0,0
2010,1,21,2,30,0
2010,1,21,3,0,0
2010,1,21,3,30,0
2010,1,21,4,0,0
2010,1,21,4,30,0
2010,1,21,5,0,0
2010,1,21,5,30,0
2010,1,21,6,0,0
2010,1,21,6,30,0
2010,1,21,7,0,0
2010,1,21,7,30,20
2010,1,21,8,0,91
2010,1,21,8,30,174
2010,1,21,9,0,256
2010,1,21,9,30,331
2010,1,21,10,0,397
2010,1,21,10,30,451
2010,1,21,11,0,492
2010,1,21,11,30,519
2010,1,21,12,0,453
2010,1,21,12,30,420
2010,1,21,13,0,413
2010,1,21,13,30,475
2010,1,21,14,0,312
2010,1,21,14,30,260
2010,1,21,15,0,197
2010,1,21,15,30,144
2010,1,21,16,0,89
2010,1,21,16,30,36
2010,1,21,17,0,0
2010,1,21,17,30,0
2010,1,21,18,0,0
2010,1,21,18,30,0
2010,1,21,19,0,0
2010,1,21,19,30,0
2010,1,21,20,0,0
2010,1,21,20,30,0
2010,1,21,21,0,0
2010,1,21,21,30,0
2010,1,21,22,0,0
2010,1,21,22,30,0
2010,1,21,23,0,0
2010,1,21,23,30,0
2010,1,22,0,0,0
2010,1,22,0,30,0
2010,1,22,1,0,0
2010,1,22,1,30,0
2010,1,22,2,0,0
2010,1,22,2,30,0
2010,1,22,3,0,0
2010,1,22,3,30,0
2010,1,22,4,0,0
2010,1,22,4,30,0
2010,1,22,5,0,0
2010,1,22,5,30,0
2010,1,22,6,0,0
2010,1,22,6,30,0
2010,1,22,7,0,0
2010,1,22,7,30,16
2010,1,22,8,0,73
2010,1,22,8,30,125
2010,1,22,9,0,171
2010,1,22,9,30,250
2010,1,22,10,0,292
2010,1,22,10,30,341
